fold,model,family,reduction,optimizer,n_train,n_test,search_time_s,best_params,accuracy,precision,recall,f1,balanced_accuracy,mcc,roc_auc,tn,fp,fn,tp,status,fit_time_s,n_reduced_features,dataset,inner_f1,n_evaluations,convergence,stopped_early
2,DecisionTree,classical,PCA,default,491,123,2.00001522898674e-07,{},0.5528455284552846,0.7164179104477612,0.5714285714285714,0.6357615894039735,0.5421245421245421,0.078723740422882,0.5421245421245421,20,19,36,48,ok,0.0373686999664641,4,Loan Approval,,,,
3,DecisionTree,classical,PCA,default,491,123,2.00001522898674e-07,{},0.5934959349593496,0.7297297297297297,0.6428571428571429,0.6835443037974683,0.565018315018315,0.1236015032427284,0.565018315018315,19,20,30,54,ok,0.0266926000476814,4,Loan Approval,,,,
4,DecisionTree,classical,PCA,default,492,122,2.00001522898674e-07,{},0.5081967213114754,0.6764705882352942,0.5476190476190477,0.6052631578947368,0.4843358395989975,-0.0292090358935789,0.4843358395989975,16,22,38,46,ok,0.0271325999638065,4,Loan Approval,,,,
5,DecisionTree,classical,PCA,default,491,123,1.9994331523776054e-07,{},0.6016260162601627,0.8333333333333334,0.5294117647058824,0.6474820143884892,0.6462848297213623,0.2724012662574497,0.6462848297213621,29,9,40,45,ok,0.0273400000296533,4,Loan Approval,,,,
6,DecisionTree,classical,PCA,default,491,123,3.00002284348011e-07,{},0.5040650406504065,0.6764705882352942,0.5411764705882353,0.6013071895424836,0.4811145510835913,-0.0351012650243713,0.4811145510835912,16,22,39,46,ok,0.0367913999943994,4,Loan Approval,,,,
7,DecisionTree,classical,PCA,default,491,123,2.00001522898674e-07,{},0.5528455284552846,0.7164179104477612,0.5714285714285714,0.6357615894039735,0.5421245421245421,0.078723740422882,0.5421245421245421,20,19,36,48,ok,0.0388031000038608,4,Loan Approval,,,,
8,DecisionTree,classical,PCA,default,491,123,4.00003045797348e-07,{},0.5284552845528455,0.7241379310344828,0.5,0.5915492957746479,0.5448717948717949,0.0836574666127126,0.5448717948717948,23,16,42,42,ok,0.0360779999755322,4,Loan Approval,,,,
9,DecisionTree,classical,PCA,default,492,122,3.00002284348011e-07,{},0.5573770491803278,0.7142857142857143,0.5952380952380952,0.6493506493506493,0.5344611528822055,0.0645417218927569,0.5344611528822055,18,20,34,50,ok,0.036600699997507,4,Loan Approval,,,,
10,DecisionTree,classical,PCA,default,491,123,1.00000761449337e-07,{},0.5609756097560976,0.7627118644067796,0.5294117647058824,0.625,0.5804953560371517,0.1488970487011995,0.5804953560371516,24,14,40,45,ok,0.0312266999972052,4,Loan Approval,,,,
11,DecisionTree,classical,PCA,default,491,123,4.00003045797348e-07,{},0.6016260162601627,0.75,0.6352941176470588,0.6878980891719745,0.5808049535603714,0.1515716246030618,0.5808049535603717,20,18,31,54,ok,0.0362551000434905,4,Loan Approval,,,,
12,DecisionTree,classical,PCA,default,491,123,4.00003045797348e-07,{},0.6178861788617886,0.7846153846153846,0.6071428571428571,0.6845637583892618,0.6240842490842491,0.2313385046127054,0.624084249084249,25,14,33,51,ok,0.0351113999495282,4,Loan Approval,,,,
13,DecisionTree,classical,PCA,default,491,123,4.00003045797348e-07,{},0.6016260162601627,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.5641025641025641,0.1232971577743485,0.5641025641025641,18,21,28,56,ok,0.0323619999689981,4,Loan Approval,,,,
14,DecisionTree,classical,PCA,default,492,122,3.00002284348011e-07,{},0.5,0.7090909090909091,0.4642857142857143,0.5611510791366906,0.5216165413533835,0.0402373062938356,0.5216165413533835,22,16,45,39,ok,0.0370629000244662,4,Loan Approval,,,,
0,RandomForest,classical,PCA,default,491,123,1.9994331523776054e-07,{},0.5121951219512195,0.6811594202898551,0.5529411764705883,0.6103896103896104,0.4869969040247678,-0.024213445889551,0.5277089783281733,16,22,38,47,ok,0.5338771000388078,4,Loan Approval,,,,
1,RandomForest,classical,PCA,default,491,123,2.00001522898674e-07,{},0.5284552845528455,0.7547169811320755,0.4705882352941176,0.5797101449275363,0.5642414860681115,0.1198836289250561,0.6126934984520124,25,13,45,40,ok,0.4910423000110313,4,Loan Approval,,,,
2,RandomForest,classical,PCA,default,491,123,2.00001522898674e-07,{},0.5853658536585366,0.7323943661971831,0.6190476190476191,0.6709677419354839,0.5659340659340659,0.1242169764968095,0.5535714285714286,20,19,32,52,ok,0.4507798999547958,4,Loan Approval,,,,
